10000 15000
7 294 4
7 295 8
7 297 9
7 298 2
7 300 5
7 302 9
7 305 5
7 310 8
7 319 5
7 326 9
7 334 5
7 356 3
7 365 8
7 367 2
7 369 4
7 372 2
7 374 5
7 378 4
7 382 1
7 387 10
7 398 7
7 404 5
7 409 1
7 410 7
7 417 2
7 421 4
7 422 5
7 425 2
7 430 10
7 432 7
7 437 6
7 438 10
7 439 2
7 442 10
7 443 6
7 446 4
7 453 7
7 457 2
7 461 5
7 469 2
7 472 2
7 474 7
7 477 9
7 488 8
7 495 4
7 500 3
7 501 9
7 507 7
7 518 1
7 520 6
7 532 1
7 538 1
7 542 1
7 547 8
7 553 4
7 557 3
7 558 1
7 559 2
7 560 6
7 565 9
7 566 7
7 577 3
7 582 6
7 588 10
7 600 5
7 601 2
7 604 5
7 606 2
7 617 4
7 621 8
7 624 3
7 625 7
7 631 4
7 632 9
7 635 10
7 639 9
7 657 6
7 658 10
7 660 3
7 661 9
7 662 5
7 663 8
7 668 8
7 671 5
7 676 7
7 683 3
7 693 4
7 706 3
7 708 6
7 710 2
7 711 5
7 721 9
7 726 5
7 738 4
7 739 2
7 742 1
7 751 10
7 755 10
7 757 7
7 761 7
7 762 6
7 763 4
7 778 2
7 781 5
7 782 8
7 783 5
7 785 4
7 786 9
7 793 3
7 797 10
7 805 6
7 811 8
7 813 1
7 816 4
7 817 8
7 822 5
7 826 2
7 827 4
7 833 2
7 834 9
7 836 7
7 842 7
7 844 3
7 854 7
7 861 4
7 862 6
7 865 5
7 871 2
7 890 2
7 891 10
7 894 2
7 895 10
7 899 8
7 902 9
7 909 6
7 920 6
7 929 3
7 931 10
7 934 8
7 936 8
7 945 5
7 948 7
7 951 1
7 959 3
7 961 5
7 962 9
7 963 5
7 965 6
7 971 2
7 979 7
7 987 8
7 988 5
7 1003 8
7 1014 2
7 1018 4
7 1024 9
7 1034 1
7 1040 4
7 1042 10
7 1047 1
7 1052 6
7 1067 2
7 1069 8
7 1070 3
7 1073 1
7 1077 5
7 1086 7
7 1096 4
7 1110 9
7 1112 7
7 1114 1
7 1116 10
7 1117 9
7 1120 8
7 1130 9
7 1135 6
7 1138 9
7 1144 5
7 1147 8
7 1151 10
7 1152 6
7 1164 2
7 1170 10
7 1172 2
7 1205 8
7 1212 8
7 1215 3
7 1221 9
7 1222 1
7 1228 5
7 1231 5
7 1238 5
7 1246 2
7 1254 10
7 1255 2
7 1258 4
7 1259 5
7 1261 5
7 1273 2
7 1285 7
7 1288 3
7 1291 3
7 1295 8
7 1298 9
7 1302 5
7 1317 6
7 1320 1
7 1327 5
7 1329 4
7 1330 10
7 1334 4
7 1343 7
7 1346 2
7 1348 7
7 1353 6
7 1357 2
7 1367 10
7 1369 4
7 1373 4
7 1375 2
7 1380 7
7 1390 8
7 1400 2
7 1404 3
7 1424 1
7 1429 7
7 1432 2
7 1435 4
7 1439 4
7 1444 7
7 1446 6
7 1454 5
7 1455 9
7 1468 6
7 1483 3
7 1484 1
7 1493 9
7 1494 3
7 1497 7
7 1501 5
7 1515 2
7 1517 1
7 1523 1
7 1528 3
7 1529 4
7 1530 8
7 1532 7
7 1533 9
7 1541 10
7 1550 4
7 1555 8
7 1559 9
7 1564 5
7 1575 3
7 1577 5
7 1579 9
7 1582 5
7 1583 9
7 1611 9
7 1615 8
7 1620 1
7 1628 8
7 1630 4
7 1635 5
7 1639 5
7 1641 1
7 1643 6
7 1647 5
7 1653 5
7 1654 3
7 1673 10
7 1679 6
7 1692 2
7 1693 2
7 1694 3
7 1695 6
7 1698 6
7 1699 10
7 1704 2
7 1709 6
7 1716 9
7 1739 2
7 1743 1
7 1744 9
7 1746 3
7 1761 8
7 1763 5
7 1771 1
7 1775 8
7 1790 2
7 1794 8
7 1804 7
7 1809 2
7 1816 10
7 1820 1
7 1821 5
7 1837 1
7 1847 7
7 1852 8
7 1858 4
7 1860 8
7 1877 9
7 1888 9
7 1894 6
7 1898 7
7 1900 1
7 1907 1
7 1938 2
7 1942 9
7 1957 7
7 1959 3
7 1970 4
7 1975 10
7 1981 5
7 1987 1
7 1990 5
7 1994 9
7 2006 4
7 2007 10
7 2020 3
7 2027 10
7 2039 3
7 2043 1
7 2056 4
7 2071 1
7 2072 5
7 2073 2
7 2075 2
7 2088 1
7 2089 8
7 2096 4
7 2102 4
7 2103 3
7 2107 7
7 2108 9
7 2109 7
7 2118 4
7 2122 2
7 2125 4
7 2130 2
7 2135 2
7 2136 3
7 2150 2
7 2152 7
7 2155 6
7 2160 6
7 2166 9
7 2167 3
7 2168 2
7 2169 9
7 2189 5
7 2191 7
7 2195 2
7 2197 3
7 2217 3
7 2219 7
7 2221 7
7 2222 9
7 2223 4
7 2224 10
7 2235 4
7 2238 4
7 2243 3
7 2244 6
7 2250 1
7 2254 2
7 2255 3
7 2257 4
7 2263 4
7 2266 6
7 2274 4
7 2278 2
7 2281 5
7 2288 8
7 2298 7
7 2302 3
7 2303 4
7 2308 10
7 2312 4
7 2316 5
7 2327 3
7 2329 10
7 2332 1
7 2335 9
7 2336 8
7 2339 2
7 2344 1
7 2347 8
7 2348 1
7 2361 8
7 2364 5
7 2367 9
7 2368 6
7 2371 1
7 2384 3
7 2385 5
7 2387 6
7 2396 1
7 2402 5
7 2405 3
7 2406 8
7 2408 6
7 2409 7
7 2415 5
7 2422 8
7 2428 4
7 2431 4
7 2435 6
7 2436 3
7 2439 5
7 2443 7
7 2446 3
7 2448 10
7 2453 8
7 2458 10
7 2461 8
7 2462 4
7 2470 5
7 2473 5
7 2478 8
7 2479 4
7 2480 6
7 2482 5
7 2485 1
7 2490 6
7 2492 8
7 2501 10
7 2502 10
7 2503 7
7 2507 2
7 2516 3
7 2531 8
7 2535 4
7 2537 5
7 2546 6
7 2550 10
7 2552 5
7 2553 10
7 2556 7
7 2557 1
7 2564 4
7 2565 3
7 2566 2
7 2567 1
7 2573 1
7 2577 3
7 2583 2
7 2586 10
7 2587 7
7 2591 1
7 2594 3
7 2597 5
7 2608 3
7 2618 7
7 2622 6
7 2623 9
7 2626 5
7 2632 9
7 2634 3
7 2653 3
7 2655 10
7 2656 3
7 2657 3
7 2670 7
7 2676 7
7 2677 4
7 2691 1
7 2692 2
7 2693 6
7 2697 4
7 2700 3
7 2709 9
7 2714 7
7 2722 5
7 2729 9
7 2732 2
7 2738 10
7 2740 2
7 2752 3
7 2759 6
7 2766 2
7 2768 5
7 2770 7
7 2780 9
7 2785 2
7 2794 1
7 2804 8
7 2807 2
7 2811 5
7 2817 3
7 2819 5
7 2820 4
7 2824 8
7 2827 3
7 2830 8
7 2838 7
7 2839 5
7 2842 1
7 2846 3
7 2847 9
7 2856 3
7 2859 2
7 2861 3
7 2863 10
7 2864 8
7 2865 9
7 2874 7
7 2878 7
7 2884 9
7 2893 9
7 2900 4
7 2903 3
7 2914 2
7 2919 1
7 2926 8
7 2929 4
7 2930 4
7 2940 9
7 2944 10
7 2951 2
7 2978 8
7 2980 4
7 2981 1
7 3020 7
7 3029 3
7 3038 2
7 3046 4
7 3051 4
7 3061 8
7 3075 8
7 3081 4
7 3092 10
7 3093 5
7 3094 8
7 3096 8
7 3098 7
7 3101 10
7 3102 3
7 3108 6
7 3109 2
7 3112 3
7 3113 9
7 3120 2
7 3125 1
7 3134 9
7 3153 4
7 3154 2
7 3161 4
7 3167 7
7 3171 8
7 3172 10
7 3175 10
7 3180 9
7 3184 4
7 3185 7
7 3186 7
7 3189 4
7 3192 3
7 3197 6
7 3199 7
7 3205 6
7 3206 2
7 3223 5
7 3228 3
7 3231 4
7 3232 3
7 3235 7
7 3240 2
7 3245 6
7 3246 8
7 3253 10
7 3256 9
7 3257 4
7 3258 3
7 3261 2
7 3266 9
7 3267 2
7 3272 1
7 3273 10
7 3277 4
7 3279 10
7 3284 6
7 3286 9
7 3288 5
7 3295 8
7 3301 7
7 3302 6
7 3303 4
7 3309 10
7 3317 3
7 3328 6
7 3334 6
7 3339 4
7 3344 6
7 3348 10
7 3352 6
7 3354 5
7 3359 8
7 3360 7
7 3372 7
7 3373 8
7 3374 8
7 3377 3
7 3392 9
7 3393 1
7 3404 9
7 3410 3
7 3412 1
7 3413 2
7 3418 8
7 3420 7
7 3423 10
7 3428 3
7 3429 2
7 3430 7
7 3435 9
7 3441 3
7 3455 7
7 3465 2
7 3466 7
7 3482 7
7 3491 4
7 3492 3
7 3504 10
7 3506 10
7 3507 5
7 3511 3
7 3521 6
7 3522 4
7 3530 2
7 3538 7
7 3545 2
7 3573 9
7 3576 6
7 3583 2
7 3585 8
7 3586 6
7 3589 3
7 3596 9
7 3602 6
7 3615 5
7 3618 7
7 3623 2
7 3626 10
7 3630 6
7 3634 10
7 3638 7
7 3639 1
7 3656 9
7 3665 7
7 3670 7
7 3673 9
7 3674 5
7 3681 8
7 3682 5
7 3696 6
7 3697 1
7 3707 2
7 3709 1
7 3710 4
7 3719 1
7 3720 10
7 3727 6
7 3729 1
7 3733 1
7 3742 8
7 3757 8
7 3758 9
7 3762 4
7 3764 5
7 3766 7
7 3768 3
7 3771 9
7 3776 4
7 3779 10
7 3780 1
7 3781 6
7 3786 3
7 3796 5
7 3807 10
7 3808 10
7 3816 10
7 3821 5
7 3824 7
7 3825 9
7 3826 7
7 3835 1
7 3837 6
7 3849 3
7 3854 7
7 3859 5
7 3867 4
7 3871 9
7 3872 2
7 3884 9
7 3898 3
7 3901 8
7 3913 8
7 3921 2
7 3933 9
7 3934 9
7 3937 1
7 3947 4
7 3949 9
7 3953 3
7 3974 6
7 3976 7
7 3977 7
7 3979 4
7 3983 2
7 3985 2
7 3990 5
7 3992 9
7 3993 10
7 3995 7
7 3998 8
7 3999 10
7 4016 6
7 4019 10
7 4023 7
7 4028 9
7 4031 8
7 4032 7
7 4036 2
7 4037 6
7 4039 1
7 4040 10
7 4056 3
7 4057 10
7 4059 5
7 4064 6
7 4070 3
7 4073 8
7 4074 1
7 4082 9
7 4085 8
7 4090 6
7 4094 10
7 4095 5
7 4103 1
7 4105 5
7 4107 3
7 4111 5
7 4112 1
7 4114 5
7 4117 7
7 4120 4
7 4121 8
7 4129 10
7 4130 1
7 4136 7
7 4141 5
7 4147 6
7 4150 6
7 4158 5
7 4159 8
7 4161 10
7 4163 5
7 4175 7
7 4179 2
7 4182 8
7 4185 4
7 4188 1
7 4194 2
7 4196 6
7 4206 8
7 4212 10
7 4221 8
7 4223 9
7 4227 10
7 4249 6
7 4260 4
7 4267 7
7 4270 8
7 4274 7
7 4275 3
7 4277 6
7 4281 5
7 4284 9
7 4293 7
7 4294 4
7 4298 2
7 4299 5
7 4301 6
7 4307 6
7 4311 3
7 4318 8
7 4319 8
7 4322 5
7 4327 2
7 4329 7
7 4338 1
7 4345 6
7 4348 7
7 4358 4
7 4366 4
7 4369 3
7 4370 9
7 4374 9
7 4384 7
7 4385 7
7 4392 7
7 4394 4
7 4401 6
7 4402 8
7 4407 7
7 4408 7
7 4411 9
7 4412 9
7 4416 10
7 4420 9
7 4428 8
7 4438 5
7 4441 2
7 4442 6
7 4443 10
7 4444 9
7 4449 3
7 4450 8
7 4453 2
7 4455 8
7 4458 8
7 4467 2
7 4469 8
7 4480 5
7 4481 9
7 4483 2
7 4486 2
7 4490 6
7 4498 4
7 4501 10
7 4503 3
7 4505 7
7 4513 2
7 4514 7
7 4521 6
7 4522 7
7 4532 3
7 4534 4
7 4538 2
7 4541 2
7 4542 6
7 4548 8
7 4549 1
7 4556 2
7 4557 5
7 4563 7
7 4566 9
7 4572 2
7 4576 10
7 4577 9
7 4579 6
7 4583 9
7 4584 6
7 4587 7
7 4591 8
7 4592 9
7 4599 6
7 4601 8
7 4610 10
7 4617 8
7 4620 7
7 4626 7
7 4629 8
7 4632 6
7 4642 6
7 4650 9
7 4653 8
7 4667 6
7 4668 10
7 4669 7
7 4674 1
7 4680 6
7 4683 1
7 4689 10
7 4691 4
7 4696 8
7 4702 3
7 4706 8
7 4710 9
7 4714 6
7 4737 8
7 4740 7
7 4742 5
7 4744 6
7 4745 5
7 4748 1
7 4756 7
7 4757 5
7 4763 2
7 4764 8
7 4767 9
7 4768 8
7 4777 2
7 4781 5
7 4785 1
7 4786 1
7 4789 4
7 4793 9
7 4802 2
7 4803 2
7 4806 9
7 4814 2
7 4815 9
7 4838 7
7 4843 4
7 4847 5
7 4852 9
7 4855 4
7 4871 3
7 4884 3
7 4891 1
7 4897 4
7 4899 3
7 4905 3
7 4907 9
7 4908 8
7 4916 2
7 4919 9
7 4920 9
7 4923 3
7 4944 9
7 4948 8
7 4954 4
7 4957 3
7 4964 6
7 4969 1
7 4971 1
7 4985 1
7 4986 8
7 4994 10
7 4997 8
7 5004 4
7 5013 8
7 5019 10
7 5024 8
7 5026 5
7 5030 1
7 5031 7
7 5033 3
7 5038 5
7 5041 5
7 5046 4
7 5057 2
7 5058 9
7 5065 8
7 5070 8
7 5073 8
7 5077 8
7 5081 1
7 5087 7
7 5088 5
7 5092 5
7 5093 9
7 5096 4
7 5102 3
7 5104 10
7 5107 3
7 5123 6
8 3 8
9 1 2
10 4 9
10 6 10
13 2 4
13 7 9
14 1 8
14 4 7
15 2 1
15 5 7
16 0 2
17 4 7
18 6 8
19 1 3
19 2 2
19 3 3
19 6 5
20 0 4
20 3 10
20 5 8
21 1 6
21 4 6
21 6 7
22 0 9
22 6 3
23 2 5
23 3 7
24 0 3
25 3 5
26 5 5
26 7 5
27 0 8
27 3 4
27 5 4
28 2 7
29 4 3
30 6 5
32 0 10
32 7 5
33 3 1
33 5 8
33 6 6
34 3 1
34 4 2
34 5 7
37 0 7
37 2 9
37 4 8
38 0 5
38 4 10
39 5 6
40 1 9
40 2 3
40 4 1
41 0 8
42 3 5
42 4 2
42 6 4
44 0 2
45 3 7
46 0 5
46 4 10
47 2 4
47 4 6
47 6 8
50 0 6
51 2 2
52 0 7
52 1 3
53 3 5
53 7 4
54 1 3
54 5 3
55 5 1
56 0 6
57 5 5
58 2 9
59 5 9
60 4 8
61 2 6
61 3 1
61 7 3
62 2 3
62 4 7
62 5 4
63 3 5
64 4 10
64 5 6
64 6 9
66 0 6
66 3 7
66 5 3
67 0 7
68 1 6
68 5 8
69 1 5
69 2 7
69 6 10
71 0 10
71 1 7
71 6 5
71 7 4
72 3 2
72 5 3
73 6 5
74 7 6
75 4 2
76 3 1
77 4 7
77 5 10
77 6 5
78 2 8
78 6 7
79 0 1
80 0 6
80 1 8
81 1 7
81 6 4
82 4 8
82 6 2
83 6 9
84 0 1
85 0 9
85 3 6
85 5 4
86 5 9
87 2 5
89 0 4
89 1 2
89 6 9
90 2 5
90 7 5
91 7 10
92 7 9
93 0 6
93 1 5
93 2 2
93 6 1
94 2 9
94 5 3
94 6 5
96 3 5
96 4 8
98 5 10
98 7 6
99 6 9
100 1 3
100 7 7
101 5 1
102 5 2
103 1 4
103 4 5
103 5 5
103 7 6
104 0 10
104 5 4
105 1 2
105 3 1
105 4 4
106 1 5
106 4 6
107 0 8
107 7 7
108 3 8
109 0 7
109 5 8
109 6 9
110 0 3
110 7 10
112 4 3
112 7 4
113 1 1
113 3 6
114 2 4
114 5 1
114 7 10
115 6 2
116 3 10
116 6 2
117 2 4
117 4 6
118 6 3
118 7 3
119 7 9
120 6 10
120 7 5
121 4 3
121 5 1
122 3 9
123 0 1
123 4 7
123 6 6
125 2 2
126 1 1
126 7 3
128 1 3
128 2 7
129 1 5
129 2 4
129 5 3
131 1 2
131 2 9
132 0 5
132 1 6
132 7 4
133 1 9
133 5 5
134 2 5
135 1 6
135 5 4
135 7 1
137 6 10
138 6 5
138 7 7
139 0 4
139 1 9
139 5 7
140 0 9
140 2 1
141 2 10
141 7 3
142 1 6
142 7 4
143 7 6
144 0 10
144 1 5
144 2 7
144 4 9
144 7 10
149 0 4
150 2 6
150 5 10
150 6 2
151 5 2
152 7 3
154 3 9
155 4 3
156 0 5
156 2 1
157 0 1
157 3 8
157 5 1
158 1 4
158 3 8
159 6 3
160 0 6
160 2 10
161 1 2
161 2 3
162 1 7
163 6 4
165 2 3
165 7 6
167 1 10
167 3 4
167 4 3
169 5 4
171 0 6
171 5 4
173 1 1
173 3 2
173 7 1
174 0 3
175 0 2
175 6 3
176 6 7
176 7 7
177 2 5
177 5 6
178 7 3
179 0 8
180 0 5
180 4 7
180 5 5
180 7 7
181 2 1
181 4 6
181 7 8
182 0 1
182 1 6
183 1 6
183 3 2
183 6 5
184 0 10
184 6 10
186 1 3
186 6 8
188 0 3
188 4 1
192 2 9
192 3 8
193 3 8
193 5 8
193 6 2
194 4 4
194 7 7
196 1 8
196 2 7
196 7 6
197 1 9
197 3 9
197 4 1
198 5 8
199 5 1
199 7 4
200 1 1
200 5 4
201 4 10
201 6 2
203 0 3
203 7 1
204 3 9
204 5 6
204 6 2
205 6 8
205 7 6
206 2 10
207 3 2
208 4 3
209 4 3
210 0 6
212 5 5
213 6 2
214 7 7
215 1 10
215 4 9
216 2 8
216 5 7
217 0 1
217 3 2
217 5 4
218 2 5
219 0 7
219 3 2
220 4 7
220 5 5
221 0 4
221 2 1
222 5 2
223 5 5
224 1 4
225 2 3
226 1 8
226 2 6
227 5 9
228 0 2
228 6 5
229 3 1
229 5 7
230 2 1
231 1 3
231 5 2
232 2 9
232 5 4
234 3 7
234 5 3
235 0 10
235 3 7
235 5 8
236 0 4
236 1 3
236 4 8
236 5 3
237 6 3
238 1 3
239 0 6
239 1 7
241 3 7
242 3 2
243 1 10
243 6 10
244 2 4
244 4 7
244 5 9
245 0 6
246 5 2
247 0 5
249 6 7
250 1 2
250 7 7
251 0 10
251 4 4
251 6 9
252 3 10
252 7 3
253 0 9
254 3 2
254 4 8
254 7 3
255 4 9
255 5 7
256 6 8
257 5 7
259 4 8
260 2 3
260 4 3
262 2 2
262 6 8
263 2 6
264 4 3
264 5 6
265 6 8
267 3 9
267 5 10
268 0 1
268 7 9
270 2 5
270 3 1
270 4 9
271 0 4
271 4 6
273 3 9
274 0 5
274 7 2
276 1 4
276 3 2
276 5 10
276 6 8
276 7 6
277 0 7
277 2 7
277 3 5
278 4 8
278 5 6
279 0 5
279 7 5
280 3 1
282 6 4
283 3 8
283 6 2
286 5 4
287 4 10
288 3 4
289 5 5
291 0 7
291 4 10
291 5 8
292 1 3
292 5 8
292 6 4
294 0 1
294 4 3
294 6 5
294 7 4
295 1 1
295 6 1
295 7 8
296 3 10
297 2 2
297 7 9
298 7 2
300 3 7
300 7 5
301 2 6
301 5 5
302 0 2
302 2 6
302 6 4
302 7 9
303 1 9
303 2 8
304 2 4
305 6 9
305 7 5
306 0 3
307 1 3
307 4 10
308 1 5
308 4 2
309 3 7
309 4 10
310 0 7
310 3 7
310 7 8
311 0 1
311 5 3
315 2 3
315 3 7
317 2 10
318 1 5
318 3 3
319 4 9
319 6 7
319 7 5
320 3 2
320 4 5
320 5 4
320 6 6
321 1 7
321 4 3
321 6 10
323 3 1
323 5 5
324 5 8
325 2 8
325 6 7
326 2 4
326 4 2
326 7 9
327 0 1
327 6 6
328 0 4
330 2 10
330 5 3
332 5 8
334 6 3
334 7 5
335 3 8
335 6 9
338 0 1
338 4 6
338 5 4
339 1 4
339 6 6
340 2 5
340 5 8
341 0 2
341 4 2
341 5 3
342 2 4
344 1 3
345 0 4
345 1 1
346 1 1
348 3 7
350 0 3
352 2 10
352 4 10
353 5 3
356 0 1
356 5 9
356 7 3
357 4 3
357 6 2
358 1 3
358 4 1
358 6 7
359 2 4
360 0 5
360 6 2
361 0 10
361 1 10
362 2 9
363 0 1
364 2 6
365 1 1
365 4 10
365 5 1
365 7 8
366 0 7
366 1 6
366 2 2
366 5 8
367 4 3
367 6 7
367 7 2
369 0 4
369 7 4
370 5 9
370 6 7
371 0 4
371 4 8
372 7 2
373 0 10
373 3 5
374 0 7
374 1 8
374 3 9
374 7 5
375 0 1
376 6 5
377 1 1
377 2 6
377 3 1
377 4 10
377 6 9
378 4 7
378 6 6
378 7 4
379 0 9
379 5 8
381 3 7
381 4 8
381 5 4
382 2 4
382 7 1
385 3 6
385 4 4
386 1 2
386 3 8
387 0 1
387 7 10
388 1 8
388 2 5
389 0 6
389 1 1
391 1 6
392 1 2
393 2 6
393 3 6
393 4 2
395 1 8
396 5 9
397 2 10
397 4 10
398 7 7
399 0 5
400 5 2
401 1 4
401 6 6
402 5 9
403 4 10
403 6 3
404 1 9
404 2 6
404 5 7
404 7 5
405 4 6
406 4 2
407 1 1
408 0 9
408 4 6
409 2 1
409 3 9
409 5 5
409 7 1
410 1 4
410 2 6
410 4 9
410 7 7
411 3 4
412 3 10
412 4 7
413 3 1
414 1 7
414 2 6
415 3 6
416 1 5
416 2 8
416 3 1
417 5 10
417 7 2
418 0 4
418 2 7
419 4 1
420 1 3
420 5 5
421 1 2
421 2 2
421 5 9
421 7 4
422 0 7
422 5 4
422 6 3
422 7 5
424 6 4
425 0 3
425 5 3
425 7 2
426 2 8
426 4 5
426 6 4
428 2 4
428 4 2
429 0 10
429 1 1
429 2 3
430 0 1
430 7 10
431 2 4
432 2 2
432 6 3
432 7 7
433 6 2
434 0 1
435 2 6
437 7 6
438 7 10
439 0 10
439 2 4
439 7 2
440 1 5
440 6 9
441 0 4
441 4 7
442 6 9
442 7 10
443 1 10
443 4 7
443 7 6
444 1 8
444 5 10
445 1 3
445 4 2
445 6 2
446 2 9
446 3 5
446 6 5
446 7 4
447 1 7
447 3 7
447 4 4
448 1 7
450 4 5
451 2 10
452 6 4
453 3 10
453 4 3
453 7 7
454 0 9
455 5 5
457 0 5
457 4 8
457 7 2
458 2 8
458 3 9
458 5 3
460 0 1
461 4 4
461 7 5
462 4 7
463 1 6
464 1 6
465 0 10
466 3 7
467 1 7
467 5 1
468 2 5
468 3 9
469 6 2
469 7 2
470 2 8
470 5 3
471 3 6
471 4 9
472 7 2
474 1 10
474 2 10
474 5 1
474 7 7
475 1 3
476 3 3
477 0 10
477 7 9
478 6 5
479 6 1
480 4 10
481 1 9
481 2 3
481 5 4
482 3 2
482 6 6
484 4 8
485 2 3
485 3 3
487 0 4
487 5 5
488 0 1
488 2 7
488 3 10
488 4 7
488 7 8
489 6 8
490 5 3
490 6 1
491 1 1
491 2 8
491 3 9
492 1 1
492 3 5
492 5 5
494 0 2
495 0 10
495 5 9
495 7 4
496 2 6
496 5 4
498 5 5
498 6 1
500 1 7
500 5 1
500 7 3
501 3 1
501 7 9
502 4 8
503 0 2
503 6 6
504 0 1
504 1 8
506 1 8
506 6 2
507 7 7
509 2 10
509 5 4
511 0 9
511 2 3
511 3 7
511 6 10
512 0 7
512 3 5
513 4 9
513 6 9
514 1 10
514 5 8
514 6 10
515 2 9
515 4 10
515 5 8
516 2 8
516 5 2
516 6 4
517 4 1
518 6 2
518 7 1
519 3 2
519 5 5
520 7 6
521 5 4
522 4 4
522 5 10
524 0 5
524 1 9
525 2 3
525 6 8
526 1 5
526 3 4
526 5 6
526 6 2
527 1 5
527 3 4
528 0 3
528 5 10
529 1 1
529 4 5
529 5 10
530 0 10
530 1 6
530 2 5
530 4 5
532 0 9
532 6 2
532 7 1
533 4 6
535 3 3
535 5 1
536 2 10
536 3 1
537 0 1
537 1 1
538 5 6
538 7 1
539 2 1
540 1 3
540 2 10
541 1 7
542 2 7
542 7 1
543 0 7
543 2 10
543 4 9
543 6 2
544 3 1
545 1 9
546 5 8
547 5 6
547 7 8
548 0 10
550 0 9
552 2 7
552 4 4
553 4 8
553 7 4
554 4 3
555 0 10
556 0 3
557 7 3
558 2 4
558 5 3
558 7 1
559 0 1
559 2 9
559 7 2
560 3 5
560 4 8
560 6 1
560 7 6
561 2 7
561 5 5
562 3 2
563 1 8
563 2 7
563 5 5
564 1 3
565 1 8
565 5 2
565 7 9
566 3 6
566 6 6
566 7 7
567 1 9
567 3 2
567 4 1
567 5 5
570 0 8
570 3 9
570 5 7
571 4 1
572 1 8
573 1 1
573 6 8
574 2 9
574 5 10
574 6 2
575 3 10
575 4 5
576 1 1
576 2 7
577 1 1
577 2 4
577 7 3
578 5 3
579 3 10
581 1 2
581 6 1
582 0 9
582 7 6
583 2 7
583 6 9
584 2 10
585 0 8
585 2 3
586 3 6
588 7 10
589 2 8
590 3 2
590 5 10
592 3 10
593 3 6
593 5 1
594 0 5
595 1 2
597 2 5
597 3 9
597 6 10
598 1 4
598 4 7
600 1 9
600 6 4
600 7 5
601 5 8
601 7 2
603 1 10
604 0 6
604 5 5
604 6 7
604 7 5
605 0 2
605 5 3
606 1 3
606 3 3
606 7 2
607 6 5
608 3 6
610 1 9
610 2 1
610 5 5
611 4 2
612 0 3
612 1 4
613 3 6
613 4 8
615 4 6
616 3 8
616 5 9
616 6 4
617 6 3
617 7 4
618 4 7
619 2 5
620 1 10
621 5 6
621 7 8
622 3 2
623 1 10
623 2 2
623 5 1
624 0 5
624 6 3
624 7 3
625 5 3
625 7 7
629 3 7
629 5 6
631 1 7
631 2 4
631 7 4
632 1 4
632 5 1
632 7 9
634 3 2
634 5 10
635 3 6
635 7 10
636 2 6
637 3 4
638 2 10
638 5 3
639 0 9
639 3 4
639 7 9
640 0 2
640 2 10
640 4 8
640 6 4
641 1 1
642 5 6
644 2 4
645 3 3
646 6 8
647 6 9
648 6 5
650 0 8
650 5 1
652 4 7
653 3 1
653 5 9
654 2 3
654 3 5
655 2 1
655 5 7
656 4 10
657 7 6
658 3 8
658 4 5
658 7 10
659 1 1
659 3 1
659 5 10
660 1 3
660 2 2
660 7 3
661 4 8
661 5 7
661 7 9
662 4 8
662 7 5
663 6 8
663 7 8
664 4 7
665 0 1
667 1 10
667 4 6
668 1 6
668 7 8
669 5 4
671 2 9
671 4 10
671 7 5
673 0 1
674 0 1
675 4 7
676 7 7
677 1 8
678 1 9
678 4 2
680 6 2
681 0 1
681 5 3
681 6 10
683 3 5
683 7 3
684 1 3
684 3 9
686 6 7
687 0 1
687 4 4
687 6 3
688 5 9
688 6 2
689 6 7
690 3 4
691 0 4
691 2 3
692 2 5
692 6 9
693 7 4
694 6 3
696 2 4
696 3 5
696 5 3
697 1 7
699 0 6
699 4 3
699 6 8
700 3 1
701 4 8
701 6 1
703 5 2
704 2 3
704 5 3
705 4 2
705 6 5
706 1 8
706 7 3
707 1 4
707 6 2
708 1 7
708 7 6
709 5 1
710 3 7
710 7 2
711 7 5
712 1 7
712 2 5
712 6 6
713 1 7
714 4 5
715 0 6
716 3 2
716 4 6
718 0 6
718 1 4
718 5 2
718 6 6
721 0 2
721 5 4
721 7 9
722 2 1
722 3 4
724 2 2
724 4 9
724 5 7
724 6 6
725 1 10
726 0 3
726 7 5
727 2 3
727 5 6
728 4 7
729 0 8
729 6 8
730 0 1
730 2 9
730 4 4
730 6 10
731 2 3
731 3 7
732 4 5
733 0 9
733 3 1
734 1 1
736 1 10
736 5 1
738 7 4
739 7 2
740 2 7
740 3 1
740 4 10
740 6 2
741 0 7
741 3 6
741 5 7
742 1 2
742 7 1
743 0 3
743 1 4
743 6 10
744 1 1
745 0 10
746 1 1
746 3 1
748 0 3
748 1 4
748 5 8
749 0 9
750 6 9
751 7 10
752 3 6
753 0 4
753 1 4
754 3 10
754 5 4
755 1 7
755 2 9
755 6 7
755 7 10
757 3 3
757 7 7
759 1 9
759 3 7
760 4 9
761 4 2
761 7 7
762 4 1
762 5 5
762 7 6
763 7 4
764 2 1
765 1 6
765 6 1
766 2 2
766 6 10
767 1 4
767 5 2
768 3 1
770 1 5
770 3 2
771 1 2
771 4 1
772 2 8
772 6 1
773 4 10
774 2 1
774 3 8
774 5 3
775 3 9
775 4 9
778 5 7
778 7 2
779 0 10
779 1 8
779 2 6
779 5 9
781 0 4
781 1 6
781 7 5
782 7 8
783 5 9
783 7 5
785 0 6
785 7 4
786 4 5
786 6 1
786 7 9
788 1 9
789 1 4
789 4 4
790 1 5
